2024-07-24T00:00:00+05:30,546.75,550.15,538.05,543.15,3047529,EXIDEIND
2024-07-23T00:00:00+05:30,162.0,169.7,154.0,161.38,434624,WSI
2024-07-24T00:00:00+05:30,162.39,178.0,162.38,175.78,380869,WSI
2024-07-23T00:00:00+05:30,174.88,174.89,166.0,173.22,769319,HDFCSML250
2024-07-24T00:00:00+05:30,173.6,176.03,173.22,175.9,398853,HDFCSML250
2024-07-23T00:00:00+05:30,27.5,27.5,26.2,27.35,226344,MGEL
2024-07-24T00:00:00+05:30,26.8,28.0,26.8,27.5,82176,MGEL
2024-07-23T00:00:00+05:30,924.6,938.0,902.35,935.1,1061114,MAXHEALTH
2024-07-24T00:00:00+05:30,927.0,964.65,917.15,959.55,940895,MAXHEALTH
2024-07-23T00:00:00+05:30,168.0,169.16,160.7,164.32,5374128,IBULHSGFIN
2024-07-24T00:00:00+05:30,164.32,169.63,163.87,167.9,3113949,IBULHSGFIN
2024-07-23T00:00:00+05:30,458.25,470.0,451.5,466.2,500860,VIPIND
2024-07-24T00:00:00+05:30,466.0,472.6,461.4,471.15,397724,VIPIND
2024-07-23T00:00:00+05:30,144.0,146.49,132.16,140.27,1837775,SEQUENT
2024-07-24T00:00:00+05:30,139.5,144.64,138.55,140.83,744133,SEQUENT
2024-07-23T00:00:00+05:30,475.2,504.0,475.2,478.85,6919,PRECOT
2024-07-24T00:00:00+05:30,490.0,500.0,485.2,487.2,1118,PRECOT
2024-07-23T00:00:00+05:30,28.79,28.79,27.52,28.35,8169654,INFIBEAM
2024-07-24T00:00:00+05:30,28.35,29.58,28.15,29.18,8447806,INFIBEAM
2024-07-23T00:00:00+05:30,96.38,96.45,92.54,94.52,670164,ACLGATI
2024-07-24T00:00:00+05:30,94.99,96.29,94.58,95.41,311401,ACLGATI
2024-07-23T00:00:00+05:30,850.0,865.85,846.1,862.2,13394,BUTTERFLY
2024-07-24T00:00:00+05:30,863.9,864.05,851.2,858.55,12248,BUTTERFLY
2024-07-23T00:00:00+05:30,179.45,179.49,169.52,173.89,18703,DEEPENR
2024-07-24T00:00:00+05:30,176.5,176.5,172.0,174.57,20701,DEEPENR
2024-07-23T00:00:00+05:30,238.3,242.5,209.03,240.59,4118336,ASHOKA
2024-07-24T00:00:00+05:30,240.9,263.0,239.14,260.2,5867939,ASHOKA
2024-07-23T00:00:00+05:30,372.3,381.9,337.0,370.7,1639889,PGEL
2024-07-24T00:00:00+05:30,388.0,407.95,384.6,403.35,1322299,PGEL
2024-07-23T00:00:00+05:30,81.37,81.52,79.96,81.19,18991,SENSEXETF
2024-07-24T00:00:00+05:30,81.08,81.3,80.68,80.71,5691,SENSEXETF
2024-07-23T00:00:00+05:30,476.55,484.3,458.0,464.95,208837,5PAISA
2024-07-24T00:00:00+05:30,467.7,478.8,467.7,473.5,63719,5PAISA
2024-07-23T00:00:00+05:30,4164.2,4340.0,4153.8,4321.9,27096,INGERRAND
2024-07-24T00:00:00+05:30,4343.55,4343.55,4225.1,4235.75,4798,INGERRAND
2024-07-23T00:00:00+05:30,468.9,474.95,406.05,450.35,1924163,IIFL
2024-07-24T00:00:00+05:30,454.0,460.1,448.9,454.9,439207,IIFL
2024-07-23T00:00:00+05:30,85.6,86.83,83.32,86.3,190202,AVTNPL
2024-07-24T00:00:00+05:30,86.35,88.4,86.34,86.91,123872,AVTNPL
2024-07-23T00:00:00+05:30,211.6,214.69,204.0,207.45,555405,IPL
2024-07-24T00:00:00+05:30,208.0,211.12,208.0,209.66,166415,IPL
2024-07-23T00:00:00+05:30,2241.7,2298.0,2201.0,2249.55,259,NBIFIN
2024-07-24T00:00:00+05:30,2327.0,2327.0,2220.0,2230.0,85,NBIFIN
2024-07-23T00:00:00+05:30,848.05,867.8,766.0,852.85,99023,UNIVCABLES
2024-07-24T00:00:00+05:30,841.15,885.0,841.15,865.0,34304,UNIVCABLES
2024-07-23T00:00:00+05:30,6741.1,6774.2,6500.1,6691.95,77781,BAYERCROP
2024-07-24T00:00:00+05:30,6722.0,6740.0,6600.0,6667.15,34602,BAYERCROP
2024-07-23T00:00:00+05:30,194.89,198.0,185.41,190.93,70312,KRITI
2024-07-24T00:00:00+05:30,191.59,196.79,187.64,190.0,108913,KRITI
2024-07-23T00:00:00+05:30,231.77,231.77,217.05,219.6,1053,SVLL
2024-07-24T00:00:00+05:30,218.5,228.74,216.07,220.49,529,SVLL
2024-07-23T00:00:00+05:30,682.0,699.0,670.95,681.95,110499,PSPPROJECT
2024-07-24T00:00:00+05:30,682.7,694.0,680.75,684.0,79722,PSPPROJECT
2024-07-23T00:00:00+05:30,25.87,25.92,24.61,25.37,8903777,ALOKINDS
2024-07-24T00:00:00+05:30,25.4,27.27,25.35,26.91,24005669,ALOKINDS
2024-07-23T00:00:00+05:30,11.14,11.27,10.46,10.98,1794717,ABSLPSE
2024-07-24T00:00:00+05:30,11.04,11.16,10.93,11.1,226799,ABSLPSE
2024-07-23T00:00:00+05:30,1021.7,1096.8,1005.05,1057.85,525517,NEWGEN
2024-07-24T00:00:00+05:30,1070.0,1156.95,1061.7,1068.45,506753,NEWGEN
2024-07-23T00:00:00+05:30,700.5,725.35,670.05,720.45,93036,IMFA
2024-07-24T00:00:00+05:30,710.0,723.0,708.3,722.1,28291,IMFA
2024-07-23T00:00:00+05:30,69.82,71.75,67.01,70.75,20993,MUKTAARTS
2024-07-24T00:00:00+05:30,71.83,75.38,71.0,72.41,81177,MUKTAARTS
2024-07-23T00:00:00+05:30,88.3,88.39,82.0,83.61,10505860,PARADEEP
2024-07-24T00:00:00+05:30,83.65,85.95,83.49,85.5,2393829,PARADEEP
2024-07-23T00:00:00+05:30,38.76,38.8,38.0,38.74,11365,MOLOWVOL
2024-07-24T00:00:00+05:30,38.74,39.32,38.0,38.54,370281,MOLOWVOL
2024-07-23T00:00:00+05:30,256.69,259.14,249.0,257.46,196713,AUTOBEES
2024-07-24T00:00:00+05:30,254.6,258.59,249.75,257.07,47121,AUTOBEES
2024-07-23T00:00:00+05:30,1925.15,1975.0,1893.8,1954.65,13714,SMLISUZU
2024-07-24T00:00:00+05:30,1979.85,2040.35,1975.0,2022.9,8575,SMLISUZU
2024-07-23T00:00:00+05:30,26.85,26.9,25.42,26.35,301899,MSPL
2024-07-24T00:00:00+05:30,26.35,26.99,26.2,26.52,308035,MSPL
2024-07-23T00:00:00+05:30,487.95,493.6,465.0,478.2,1487823,MOIL
2024-07-24T00:00:00+05:30,480.25,503.85,480.2,499.15,2051088,MOIL
2024-07-23T00:00:00+05:30,2410.0,2464.6,2303.35,2401.65,51916,SHARDAMOTR
2024-07-24T00:00:00+05:30,2381.0,2481.95,2381.0,2424.5,31772,SHARDAMOTR
